url,date
https://www.thedrive.com/the-war-zone/29440/you-must-watch-this-cockpit-video-of-the-thunderbirds-executing-a-perfect-bomb-burst-cross,2019-08-16
https://www.thedrive.com/the-war-zone/29490/its-official-trump-admin-sends-taiwan-f-16-deal-to-congress-heres-whats-in-it,2019-08-20
https://www.thedrive.com/the-war-zone/29524/has-israels-air-war-on-iranian-backed-militias-secretly-migrated-to-iraq,2019-08-22
https://www.thedrive.com/the-war-zone/29526/chinas-new-amphibious-assault-ship-is-a-monster,2019-08-22
https://www.thedrive.com/the-war-zone/29428/the-experimental-littoral-combat-ship-sea-slice-has-met-its-sad-demise-in-denmark,2019-08-15
https://www.thedrive.com/the-war-zone/29458/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-cover-this-week-8,2019-08-17
https://www.thedrive.com/the-war-zone/29527/the-first-flight-of-a-mirage-f-1-belonging-to-a-private-aggressor-company-has-occurred,2019-08-23
https://www.thedrive.com/the-war-zone/29512/behold-the-navys-new-radar-for-nimitz-class-carriers-and-amphibious-assault-ships,2019-08-21
https://www.thedrive.com/the-war-zone/29462/here-is-the-lowdown-on-that-f-16-being-sold-in-florida,2019-08-17
https://www.thedrive.com/the-war-zone/29439/navy-ships-look-to-wwii-era-message-filled-bean-bags-to-communicate-without-radios,2019-08-15
https://www.thedrive.com/the-war-zone/29427/a-russian-surveillance-jet-is-flying-missions-over-u-s-bases-in-hawaii,2019-08-15
https://www.thedrive.com/the-war-zone/29456/taiwan-announces-its-getting-new-block-70-f-16s-as-u-s-government-advances-deal,2019-08-16
https://www.thedrive.com/the-war-zone/29516/the-b-2-bomber-is-still-getting-game-changing-upgrades-as-focus-shifts-to-the-b-21,2019-08-22
https://www.thedrive.com/the-war-zone/29448/russias-fire-damaged-losharik-spy-submarine-heads-for-repairs-as-new-details-emerge,2019-08-16
https://www.thedrive.com/the-war-zone/29507/israeli-forces-accidentally-opened-fire-on-a-light-plane-flying-over-the-golan-heights,2019-08-21
https://www.thedrive.com/the-war-zone/29468/this-crazy-blue-flash-from-by-a-nuclear-reactor-firing-up-looks-right-out-of-science-fiction,2019-08-18
https://www.thedrive.com/the-war-zone/29469/there-are-more-fighters-on-this-packed-ramp-in-wisconsin-than-in-some-entire-air-forces,2019-08-19
https://www.thedrive.com/the-war-zone/29498/you-have-to-see-the-rest-of-this-shot-of-an-f-22-tearing-across-a-stormy-chicago-skyline,2019-08-20
https://www.thedrive.com/the-war-zone/29177/new-black-and-red-aggressor-paint-job-slated-for-nellis-based-f-16-adversary-jet,2019-07-27
https://www.thedrive.com/the-war-zone/29097/heres-why-naval-convoys-are-an-ideal-solution-hated-by-everyone,2019-07-25
https://www.thedrive.com/the-war-zone/29229/a-navy-f-a-18e-super-hornet-has-crashed-near-naval-air-weapons-station-china-lake,2019-07-31
https://www.thedrive.com/the-war-zone/29198/army-abruptly-pulls-auction-listings-and-halts-plans-to-cut-underappreciated-naval-fleet,2019-07-29
https://www.thedrive.com/the-war-zone/29137/south-korea-kicks-off-development-of-a-new-amphibious-ship-designed-to-carry-f-35bs,2019-07-25
https://www.thedrive.com/the-war-zone/29142/china-says-it-has-brought-bugle-calls-back-to-the-battlefield,2019-07-25
https://www.thedrive.com/the-war-zone/29222/the-navys-trouble-new-carrier-still-only-has-two-working-weapons-elevators,2019-07-31
https://www.thedrive.com/the-war-zone/29201/soar-over-oshkosh-in-the-worlds-only-flying-twin-mustang-in-this-cockpit-video,2019-07-29
https://www.thedrive.com/the-war-zone/29161/the-crazy-v-bat-vertical-takeoff-and-landing-drone-could-be-a-game-changer,2019-07-27
https://www.thedrive.com/the-war-zone/29165/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-cover-this-week-5,2019-07-27
https://www.thedrive.com/the-war-zone/29131/new-b-21-raider-stealth-bomber-scheduled-to-make-its-first-flight-in-late-2021,2019-07-24
https://www.thedrive.com/the-war-zone/29152/the-french-have-plans-for-a-constellation-of-laser-armed-miniature-satellites,2019-07-26
https://www.thedrive.com/the-war-zone/29159/look-inside-the-secret-services-command-suvs-that-are-being-converted-for-special-ops-use,2019-07-26
https://www.thedrive.com/the-war-zone/29216/congressman-has-written-a-official-letter-to-the-navy-demanding-answers-on-ufos,2019-07-30
https://www.thedrive.com/the-war-zone/29199/these-exhilarating-f-35-and-f-22-twilight-afterburner-passes-will-start-your-week-off-right,2019-07-29
https://www.thedrive.com/the-war-zone/29207/jetpack-inventor-goes-zipping-between-royal-navy-boats-in-open-water-tests,2019-07-30
https://www.thedrive.com/the-war-zone/29218/these-images-of-an-f-22-raptors-crumbling-radar-absorbent-skin-are-fascinating,2019-07-30
https://www.thedrive.com/the-war-zone/29024/special-ops-veteran-relied-on-these-products-in-combat-and-says-you-should-too-in-daily-life,2019-07-25
https://www.thedrive.com/the-war-zone/29194/israel-tests-arrow-3-interceptors-long-range-performance-in-first-ever-alaskan-launches,2019-07-29
https://www.thedrive.com/the-war-zone/23422/for-boeing-their-mq-25-win-is-sweet-vindication-after-years-of-disappointment,2018-09-07
https://www.thedrive.com/the-war-zone/23475/north-korea-parade-strikes-lighter-tone-but-still-no-evidence-kim-intends-to-give-up-nukes,2018-09-10
https://www.thedrive.com/the-war-zone/23523/usaf-trying-to-find-weapon-used-in-mystery-attacks-on-us-diplomats-as-evidence-points-to-russia,2018-09-11
https://www.thedrive.com/the-war-zone/23520/that-qatari-royal-flight-747-8i-thats-up-for-sale-just-made-a-very-strange-flight-to-istanbul,2018-09-11
https://www.thedrive.com/the-war-zone/23508/pilots-eject-after-air-force-t-38-talon-jet-veers-off-runway-4th-talon-loss-in-10-months,2018-09-11
https://www.thedrive.com/the-war-zone/23489/usaf-plans-to-drastically-boost-flexibility-of-u-2s-and-rq-4s-by-adding-modular-agile-pods,2018-09-10
https://www.thedrive.com/the-war-zone/23536/u-s-refuses-to-allow-new-russian-planes-to-fly-open-skies-flights-over-its-territory,2018-09-12
https://www.thedrive.com/the-war-zone/23448/behold-the-first-official-photo-of-the-navys-new-nc-37b-missile-tracking-bizjet,2018-09-07
https://www.thedrive.com/the-war-zone/23513/kc-46-tanker-hits-major-milestones-but-deficiencies-still-unmitigated-as-delivery-looms,2018-09-11
https://www.thedrive.com/the-war-zone/23452/royal-navy-sailors-arrested-in-florida-on-hms-queen-elizabeths-first-visit-to-u-s,2018-09-09
https://www.thedrive.com/the-war-zone/23517/the-pentagons-tiny-covert-mics-that-clip-onto-your-teeth-are-a-game-changer,2018-09-11
https://www.thedrive.com/the-war-zone/23443/russian-commandos-are-getting-silent-mortars-that-are-as-quiet-as-a-suppressed-rifle,2018-09-07
https://www.thedrive.com/the-war-zone/23486/heres-the-justification-for-fema-chartering-the-worlds-largest-jet-to-rush-supplies-to-guam,2018-09-10
https://www.thedrive.com/the-war-zone/23506/this-is-the-armys-new-electronic-warfare-vehicle-the-first-of-its-kind-in-years,2018-09-11
https://www.thedrive.com/the-war-zone/22884/the-armys-futuristic-punisher-grenade-launcher-is-officially-dead-but-it-could-rise-again,2018-08-14
https://www.thedrive.com/the-war-zone/22804/iran-fired-ballistic-missile-during-drills-where-it-practiced-blockading-the-strait-of-hormuz,2018-08-10
https://www.thedrive.com/the-war-zone/22807/oregon-f-15s-scramble-to-seattle-to-intercept-possibly-stolen-q400-airliner,2018-08-11
https://www.thedrive.com/the-war-zone/22795/the-nuclear-bomber-carrying-uss-united-states-was-going-to-be-americas-first-supercarrier,2018-08-10
https://www.thedrive.com/the-war-zone/22820/listen-to-kc-46-tankers-on-a-test-flight-offer-to-refuel-f-15s-during-stolen-q400-incident,2018-08-11
https://www.thedrive.com/the-war-zone/22892/its-official-navy-to-convert-11-super-hornets-to-blue-angels-configuration-by-2021,2018-08-14
https://www.thedrive.com/the-war-zone/22842/iran-reveals-upgraded-short-range-ballistic-missile-it-claims-is-stealthy-and-more-precise,2018-08-13
https://www.thedrive.com/the-war-zone/22859/no-stealth-for-you-trump-signs-defense-bill-that-blocks-transfer-of-f-35s-to-turkey,2018-08-13
https://www.thedrive.com/the-war-zone/22879/this-ghost-of-a-helicopter-likely-had-a-secret-role-in-reagans-tear-down-this-wall-speech,2018-08-14
https://www.thedrive.com/the-war-zone/22794/the-scope-not-the-scale-of-russian-and-chinese-naval-ops-in-the-atlantic-is-worrisome,2018-08-10
https://www.thedrive.com/the-war-zone/28529/japanese-ship-owner-disputes-u-s-claims-about-tanker-attack-as-fears-of-conflict-loom,2019-06-14
https://www.thedrive.com/the-war-zone/28576/behold-the-first-flight-of-a-b-52-bomber-carrying-the-agm-183a-hypersonic-missile,2019-06-17
https://www.thedrive.com/the-war-zone/28548/the-combat-information-center-in-japans-new-frigate-is-like-a-starships-bridge,2019-06-15
https://www.thedrive.com/the-war-zone/28572/b-52-bomber-made-run-straight-at-russian-occupied-crimea-during-long-range-mission,2019-06-17
https://www.thedrive.com/the-war-zone/28488/f-35-hit-with-cluster-bomb-of-damning-reports-as-dod-eyes-full-rate-production,2019-06-12
https://www.thedrive.com/the-war-zone/28525/u-s-says-video-shows-iranians-forces-removing-dud-mine-from-damaged-tanker,2019-06-13
https://www.thedrive.com/the-war-zone/28558/watch-boeings-new-kc-46-tanker-make-an-aggressive-arrival-to-the-paris-air-show,2019-06-17
https://www.thedrive.com/the-war-zone/28522/new-video-of-area-51-provides-the-most-recent-look-into-the-secret-flight-test-base,2019-06-13
https://www.thedrive.com/the-war-zone/28561/turkey-rolls-out-a-mock-up-of-its-indigenous-stealth-fighter-to-an-uncertain-future,2019-06-17
https://www.thedrive.com/the-war-zone/28500/yemens-houthi-rebels-are-now-striking-saudi-arabia-with-cruise-missiles,2019-06-12
https://www.thedrive.com/the-war-zone/28506/president-trump-just-unveiled-his-new-air-force-one-paint-job,2019-06-13
https://www.thedrive.com/the-war-zone/28504/at-least-one-oil-tanker-is-on-fire-in-the-sea-of-oman-reports,2019-06-13
https://www.thedrive.com/the-war-zone/28538/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-report-on-this-week-25,2019-06-15
https://www.thedrive.com/the-war-zone/28591/russias-most-modern-warship-and-its-escorts-have-entered-the-caribbean-sea,2019-06-18
https://www.thedrive.com/the-war-zone/28580/northrop-and-raytheon-have-been-secretly-working-on-scamjet-powered-hypersonic-missile,2019-06-18
https://www.thedrive.com/the-war-zone/28574/u-s-releases-new-evidence-of-irans-involvement-in-tanker-attacks,2019-06-17
https://www.thedrive.com/the-war-zone/28475/bells-bizarre-looking-stretched-huey-turned-out-to-be-a-rare-but-sought-after-workhorse,2019-06-12
https://www.thedrive.com/the-war-zone/28518/a-b-52-bomber-flies-for-the-first-time-with-new-hypersonic-missile-under-its-wing,2019-06-13
https://www.thedrive.com/the-war-zone/28515/lockheed-eyes-giving-f-35s-more-gas-with-drop-tanks-and-thats-a-very-good-thing,2019-06-14
https://www.thedrive.com/the-war-zone/28534/iran-tried-to-shoot-down-u-s-reaper-drone-near-tankers-hours-before-attacks-report,2019-06-14
https://www.thedrive.com/the-war-zone/30837/saudi-troops-are-using-this-huge-grenade-launcher-gun-that-looks-like-an-action-movie-prop,2019-11-04
https://www.thedrive.com/the-war-zone/30845/airbuss-secret-stealth-unmanned-combat-air-vehicle-research-program-breaks-cover,2019-11-05
https://www.thedrive.com/the-war-zone/30886/meet-russias-pint-sized-but-heavily-armed-and-air-droppable-gun-mortar-tank,2019-11-06
https://www.thedrive.com/the-war-zone/30888/awesome-mini-documentary-shows-what-a-sailors-life-is-like-aboard-a-u-s-navy-destroyer,2019-11-06
https://www.thedrive.com/the-war-zone/30800/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-cover-this-week-18,2019-11-02
https://www.thedrive.com/the-war-zone/30804/this-low-light-sr-71-blackbird-afterburner-photo-will-melt-your-face,2019-11-02
https://www.thedrive.com/the-war-zone/30831/u-s-special-ops-soldier-talks-to-reporter-in-syrian-oil-fields-as-mission-remains-in-flux,2019-11-04
https://www.thedrive.com/the-war-zone/30811/hero-k9-commando-conan-talks-to-the-press-about-al-baghdadi-raid-in-snl-sketch,2019-11-03
https://www.thedrive.com/the-war-zone/30799/army-medevac-black-hawks-in-syria-are-flying-with-unique-laser-countermeasures-installation,2019-11-01
https://www.thedrive.com/the-war-zone/30852/russia-shows-wind-tunnel-model-of-an-elephant-airlifter-replacement-for-the-an-124,2019-11-05
https://www.thedrive.com/the-war-zone/30805/glitzy-sales-video-takes-you-aboard-the-late-paul-allens-octopus-mega-yacht,2019-11-02
https://www.thedrive.com/the-war-zone/30872/air-force-updates-massive-ordnance-penetrator-bombs-amid-new-iranian-nuclear-posturing,2019-11-05
https://www.thedrive.com/the-war-zone/30880/air-force-cv-22-ospreys-have-a-new-snowmobile-extraction-and-insertion-configuration,2019-11-06
https://www.thedrive.com/the-war-zone/26425/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-report-on-this-week-8,2019-02-08
https://www.thedrive.com/the-war-zone/26447/royal-navy-wants-amphibious-ship-that-looks-just-like-secretive-u-s-spec-ops-mothership,2019-02-11
https://www.thedrive.com/the-war-zone/26379/watch-night-stalker-choppers-descend-in-unison-into-small-parking-lot-near-staples-center,2019-02-06
https://www.thedrive.com/the-war-zone/26372/usaf-mini-documentary-takes-you-behind-the-scenes-of-its-top-secret-cold-war-mig-squadron,2019-02-06
https://www.thedrive.com/the-war-zone/26356/mysterious-russian-dome-of-light-baffled-us-spy-plane-pilot-during-cold-war-missions,2019-02-06
https://www.thedrive.com/the-war-zone/26418/navy-to-field-cruise-missile-variant-of-its-smart-jsow-glide-bomb-that-will-fit-inside-f-35c,2019-02-08
https://www.thedrive.com/the-war-zone/26432/this-test-force-highlight-video-shows-the-b-2-spirit-like-youve-never-seen-it-before,2019-02-10
https://www.thedrive.com/the-war-zone/26469/air-force-sacks-first-female-to-lead-a-fighter-demonstration-team-after-just-two-weeks,2019-02-12
https://www.thedrive.com/the-war-zone/26423/what-sanctions-kim-jong-un-gets-another-new-limo-this-time-an-s600-mercedes-maybach,2019-02-09
https://www.thedrive.com/the-war-zone/26380/this-u-s-navy-yellow-submarine-was-a-target-shaped-like-a-north-korean-midget-sub,2019-02-07
https://www.thedrive.com/the-war-zone/26407/armys-elite-night-stalkers-quietly-stood-up-a-new-unit-ahead-of-getting-new-drones,2019-02-08
https://www.thedrive.com/the-war-zone/26359/the-pocket-sized-black-hornet-drone-is-about-to-change-army-operations-forever,2019-02-06
https://www.thedrive.com/the-war-zone/26405/you-have-to-see-this-crazy-photo-of-a-night-stalker-mh-6-dropping-commandos-on-long-beach,2019-02-07
https://www.thedrive.com/the-war-zone/26395/the-navy-has-dozens-more-mh-60r-helicopters-than-it-needs-due-to-lcs-debacle,2019-02-07
https://www.thedrive.com/the-war-zone/26458/the-u-s-armys-new-up-gunned-stryker-armored-vehicles-have-been-hacked,2019-02-11
https://www.thedrive.com/the-war-zone/26424/behold-these-incredible-new-images-of-dutch-f-35s-soaring-over-california,2019-02-08
https://www.thedrive.com/the-war-zone/29902/the-ronald-reagan-presidential-library-is-getting-an-f-117-nighthawk-stealth-jet,2019-09-18
https://www.thedrive.com/the-war-zone/29933/air-force-says-it-will-be-years-before-boeings-faulty-new-tankers-are-fully-operational,2019-09-19
https://www.thedrive.com/the-war-zone/29897/heres-what-the-ball-on-the-nose-of-uaes-block-60-f-16e-f-desert-falcon-does,2019-09-19
https://www.thedrive.com/the-war-zone/29885/pentagon-orders-sudden-deployment-drill-of-unprecedented-size-for-fleets-of-sealift-ships,2019-09-17
https://www.thedrive.com/the-war-zone/29875/heres-the-air-forces-questionably-ambitious-plan-to-develop-new-fighters-in-five-years,2019-09-17
https://www.thedrive.com/the-war-zone/29856/airspace-closures-for-storm-area-51-have-been-posted,2019-09-15
https://www.thedrive.com/the-war-zone/29864/everything-you-need-to-know-about-the-attacks-on-saudi-arabias-oil-facilities,2019-09-16
https://www.thedrive.com/the-war-zone/29874/the-strike-on-saudi-oil-facilities-was-unprecedented-and-it-underscores-far-greater-issues,2019-09-16
https://www.thedrive.com/the-war-zone/29895/is-raytheons-pint-sized-peregrine-the-air-to-air-missile-the-pentagon-has-been-waiting-for,2019-09-18
https://www.thedrive.com/the-war-zone/29852/raf-to-sell-its-fleet-of-versatile-bae-146-transports-that-also-carts-around-the-royals,2019-09-14
https://www.thedrive.com/the-war-zone/29869/the-air-forces-new-t-x-jet-trainer-now-has-an-official-name-and-designation,2019-09-16
https://www.thedrive.com/the-war-zone/29857/china-appears-set-to-unveil-a-very-high-speed-drone-during-big-beijing-military-parade,2019-09-15
https://www.thedrive.com/the-war-zone/29948/boeings-mq-25-stingray-carrier-based-tanker-drone-demonstrator-flies-for-the-first-time,2019-09-19
https://www.thedrive.com/the-war-zone/29918/heres-all-the-new-info-you-need-to-know-in-the-aftermath-of-the-saudi-oil-facilities-attacks,2019-09-18
https://www.thedrive.com/the-war-zone/28629/heres-everything-we-know-about-the-u-s-strikes-on-iran-the-never-came,2019-06-21
https://www.thedrive.com/the-war-zone/28671/the-navy-has-bought-the-blue-angels-an-ex-royal-air-force-c-130j-to-replace-fat-albert,2019-06-25
https://www.thedrive.com/the-war-zone/28643/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-report-on-this-week-26,2019-06-22
https://www.thedrive.com/the-war-zone/28659/air-force-admits-f-22-raptors-wont-hit-80-percent-mission-capable-target-on-time,2019-06-24
https://www.thedrive.com/the-war-zone/28618/the-air-forces-special-operations-pc-12s-finally-have-an-official-nickname,2019-06-20
https://www.thedrive.com/the-war-zone/28611/congresss-meddling-could-begin-to-sink-the-navys-frigate-program,2019-06-19
https://www.thedrive.com/the-war-zone/28626/no-easy-decisions-for-u-s-over-how-to-react-to-iran-shooting-down-navy-drone,2019-06-20
https://www.thedrive.com/the-war-zone/28677/the-united-kingdom-becomes-the-third-country-to-send-f-35s-into-combat,2019-06-25
https://www.thedrive.com/the-war-zone/28599/marine-one-has-a-plush-new-interior,2019-06-19
https://www.thedrive.com/the-war-zone/28602/navy-explosives-expert-shows-off-evidence-of-iran-involvement-in-tanker-attacks,2019-06-19
https://www.thedrive.com/the-war-zone/28669/navys-railgun-now-undergoing-tests-in-new-mexico-could-deploy-on-ship-in-northwest,2019-06-24
https://www.thedrive.com/the-war-zone/28640/could-some-of-the-ufos-navy-pilots-are-encountering-be-airborne-radar-reflectors,2019-06-22
https://www.thedrive.com/the-war-zone/28627/recent-ufo-encounters-with-navy-pilots-occurred-constantly-across-multiple-squadrons,2019-06-20
https://www.thedrive.com/the-war-zone/28613/everything-we-know-about-irans-claim-that-it-shot-down-a-u-s-rq-4-global-hawk-drone,2019-06-20
https://www.thedrive.com/the-war-zone/28636/meet-the-aim-260-the-air-force-and-navys-future-long-range-air-to-air-missile,2019-06-21
https://www.thedrive.com/the-war-zone/27272/heres-where-boeing-aims-to-take-the-super-hornet-in-the-decades-to-come,2019-04-03
https://www.thedrive.com/the-war-zone/27268/this-is-what-the-remote-boom-operators-station-on-a-kc-46-tanker-really-looks-like,2019-04-02
https://www.thedrive.com/the-war-zone/27310/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-report-on-this-week-16,2019-04-06
https://www.thedrive.com/the-war-zone/27283/u-s-special-operators-want-new-armored-vehicles-to-replace-their-obscure-austrian-ones,2019-04-03
https://www.thedrive.com/the-war-zone/27261/this-is-the-armys-new-submachine-gun,2019-04-02
https://www.thedrive.com/the-war-zone/27221/an-armada-of-b-52s-and-f-16-escorts-just-flew-off-norway-resulting-in-these-gorgeous-pics,2019-03-29
https://www.thedrive.com/the-war-zone/27299/heres-whats-in-the-armys-requirements-for-a-future-high-speed-assault-helicopter,2019-04-05
https://www.thedrive.com/the-war-zone/27253/u-s-amphibious-assault-ship-in-south-china-sea-with-unprecedentedly-large-load-of-f-35bs,2019-04-01
https://www.thedrive.com/the-war-zone/27297/scaled-composites-stealthy-mystery-jet-is-now-at-the-navys-top-flight-test-base,2019-04-04
https://www.thedrive.com/the-war-zone/27231/watch-this-mi-24-hind-attack-helicopter-make-a-super-aggressive-running-takeoff,2019-03-31
https://www.thedrive.com/the-war-zone/27290/indias-first-ever-supercarrier-might-be-based-on-the-uks-queen-elizabeth-class,2019-04-04
https://www.thedrive.com/the-war-zone/27309/the-only-man-who-flew-both-the-f-22-and-the-yf-23-on-why-the-yf-23-lost,2019-04-05
https://www.thedrive.com/the-war-zone/27314/video-out-of-libya-shows-u-s-navy-hovercraft-evacuating-u-s-personnel-near-tripoli,2019-04-07
https://www.thedrive.com/the-war-zone/27246/taiwan-will-forcibly-expel-chinese-planes-after-recent-taiwan-strait-boundary-violation,2019-04-01
https://www.thedrive.com/the-war-zone/27254/u-s-withholding-f-35-from-turkey-could-give-russia-chance-it-needs-to-export-su-57,2019-04-02
https://www.thedrive.com/the-war-zone/27284/nuclear-device-assembly-facility-in-nevada-desert-may-be-a-ticking-time-bomb,2019-04-04
https://www.thedrive.com/the-war-zone/27313/this-757s-last-second-aborted-landing-at-st-martin-is-super-nerve-wracking,2019-04-06
https://www.thedrive.com/the-war-zone/27224/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-report-on-this-week-15,2019-03-30
https://www.thedrive.com/the-war-zone/24354/recollections-of-life-at-sea-and-some-advice-from-a-u-s-navy-force-master-chief,2018-11-05
https://www.thedrive.com/the-war-zone/24699/china-reveals-short-range-anti-ship-ballistic-missile-designed-to-dodge-enemy-defenses,2018-11-05
https://www.thedrive.com/the-war-zone/24734/impractical-to-tactical-omani-royal-yacht-transforms-into-navy-training-vessel,2018-11-06
https://www.thedrive.com/the-war-zone/24795/we-have-located-the-precise-spot-where-norways-half-sunken-frigate-lies,2018-11-08
https://www.thedrive.com/the-war-zone/24713/us-troops-train-with-tiny-german-tankettes-that-can-fit-inside-a-helicopter,2018-11-05
https://www.thedrive.com/the-war-zone/24774/boeing-is-selling-off-its-historic-c-17-production-line-facility-in-long-beach,2018-11-07
https://www.thedrive.com/the-war-zone/24711/this-massive-naval-exercise-in-1989-was-the-pinnacle-of-u-s-cold-war-maritime-might,2018-11-05
https://www.thedrive.com/the-war-zone/24789/u-s-navy-wants-aggressor-submarine-unit-to-mimic-russian-and-chinese-subs-in-training,2018-11-08
https://www.thedrive.com/the-war-zone/24776/badly-damaged-norwegian-frigate-intentionally-ran-aground-after-tanker-collision,2018-11-08
https://www.thedrive.com/the-war-zone/24760/russia-admits-it-doesnt-have-any-dry-docks-that-can-fit-its-lone-carrier-after-accident,2018-11-07
https://www.thedrive.com/the-war-zone/24741/new-3d-audio-will-allow-a-10-pilots-to-hear-alerts-come-from-the-direction-of-the-threat,2018-11-06
https://www.thedrive.com/the-war-zone/24726/china-reveals-prototype-configuration-of-jam-resistant-and-counter-stealth-quantum-radar,2018-11-06
https://www.thedrive.com/the-war-zone/24513/watch-this-f-15c-eagle-make-a-very-hard-hook-down-emergency-landing,2018-10-28
https://www.thedrive.com/the-war-zone/24547/huge-floating-dry-dock-holding-russias-only-aircraft-carrier-has-accidentally-sunk,2018-10-30
https://www.thedrive.com/the-war-zone/24542/usaf-wants-more-airlift-capacity-but-with-c-17-out-of-production-what-could-provide-it,2018-10-29
https://www.thedrive.com/the-war-zone/24495/censored-craft-near-hangar-appears-in-satellite-image-of-secretive-tonopah-test-range-airport,2018-10-26
https://www.thedrive.com/the-war-zone/24503/boeing-is-developing-a-new-high-speed-apache-gunship-with-a-pusher-prop-on-its-tail,2018-10-27
https://www.thedrive.com/the-war-zone/24546/army-chopper-pilots-fly-with-digital-co-pilot-that-could-revolutionize-flight-as-we-know-it,2018-10-30
https://www.thedrive.com/the-war-zone/24543/armys-newest-airborne-unit-gets-second-hand-but-air-droppable-usmc-lav-25-armored-vehicles,2018-10-29
https://www.thedrive.com/the-war-zone/24572/russias-dry-dock-accident-could-have-far-larger-repercussions-than-a-damaged-carrier,2018-10-30
https://www.thedrive.com/the-war-zone/24529/usaf-had-faulty-data-about-whether-hangars-full-of-f-22s-could-survive-hurricane-michael,2018-10-29
https://www.thedrive.com/the-war-zone/24582/american-hypersonic-weapons-could-shower-their-targets-in-deadly-fragments,2018-10-30
https://www.thedrive.com/the-war-zone/24504/bunker-talk-lets-talk-about-all-the-stories-we-didnt-report-on-this-week-4,2018-10-26
https://www.thedrive.com/the-war-zone/30260/tests-for-darpas-gremlins-drones-are-all-laid-out-but-may-be-headed-to-new-venue,2019-10-09
https://www.thedrive.com/the-war-zone/30281/china-reveals-flying-saucer-shaped-super-great-white-shark-armed-helicopter-concept,2019-10-09
https://www.thedrive.com/the-war-zone/30312/u-s-sells-seized-north-korean-freighter-as-pyongyang-threatens-nuke-and-missile-tests,2019-10-10
https://www.thedrive.com/the-war-zone/30254/this-isnt-a-sci-fi-prop-its-a-doomsday-navigator-for-americas-biggest-cold-war-icbm,2019-10-08
https://www.thedrive.com/the-war-zone/30305/top-senator-and-trump-ally-pushes-for-arms-embargo-on-turkey-after-syria-invasion-begins,2019-10-09
https://www.thedrive.com/the-war-zone/30245/area-51-has-its-own-unique-fleet-of-hh-60u-ghost-hawk-helicopters,2019-10-08
https://www.thedrive.com/the-war-zone/30256/scientist-behind-the-navys-ufo-patents-has-now-filed-one-for-a-compact-fusion-reactor,2019-10-09
https://www.thedrive.com/the-war-zone/26523/photos-show-f-14-used-in-top-gun-2-production-snared-in-carriers-crash-barricade,2019-02-15
https://www.thedrive.com/the-war-zone/26506/you-can-buy-this-rare-british-army-mine-resistant-armored-truck-for-the-zombie-apocalypse,2019-02-15
https://www.thedrive.com/the-war-zone/26529/behold-these-awesome-images-of-a-10-warthogs-training-with-mv-22-ospreys-over-hawaii,2019-02-16
https://www.thedrive.com/the-war-zone/26531/navys-first-stealthy-zumwalt-class-destroyer-photographed-with-30mm-guns-fitted,2019-02-17
https://www.thedrive.com/the-war-zone/26505/an-f-14-tomcat-has-returned-to-the-deck-of-an-operational-carrier-for-top-gun-2-production,2019-02-14
https://www.thedrive.com/the-war-zone/26467/u-k-s-sudden-move-to-field-a-drone-swarm-squadron-may-point-to-bigger-unmanned-developments,2019-02-12
https://www.thedrive.com/the-war-zone/26513/boeing-is-building-the-navy-big-orca-submarine-drones-to-hunt-and-lay-mines-and-more,2019-02-15
https://www.thedrive.com/the-war-zone/26489/india-reportedly-looks-to-buy-unfinished-soviet-era-mig-29s-to-stave-off-fighter-shortage,2019-02-13
https://www.thedrive.com/the-war-zone/26565/the-saudis-may-want-the-bomb-and-the-white-house-might-end-up-helping-them-get-it,2019-02-19
https://www.thedrive.com/the-war-zone/26494/we-talk-mistakes-redemption-and-leadership-with-commander-who-fired-first-female-demo-team-leader,2019-02-14
https://www.thedrive.com/the-war-zone/26522/that-usaf-rc-135-rivet-joint-caribbean-spy-flight-was-far-more-common-than-most-think,2019-02-15
https://www.thedrive.com/the-war-zone/26479/commander-that-fired-zoe-kotnik-from-f-16-demo-team-made-this-crass-video-15-years-ago,2019-02-13
https://www.thedrive.com/the-war-zone/26475/the-soviets-golden-fish-missile-submarine-still-holds-the-record-as-the-worlds-fastest,2019-02-13
https://www.thedrive.com/the-war-zone/26525/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-report-on-this-week-9,2019-02-16
https://www.thedrive.com/the-war-zone/26540/is-a-batch-of-russias-most-advanced-surface-to-air-missiles-sitting-on-the-sea-floor,2019-02-18
https://www.thedrive.com/the-war-zone/26503/navys-newest-carrier-needs-critical-updates-to-launch-and-recover-aircraft-with-certain-loadouts,2019-02-14
https://www.thedrive.com/the-war-zone/26546/the-tragic-tale-of-how-nasas-x-34-space-planes-ended-up-rotting-in-someones-backyard,2019-02-19
https://www.thedrive.com/the-war-zone/31951/bunker-talk-lets-chat-about-all-the-stories-we-did-and-didnt-cover-this-week-27,2019-02-19
